確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2021,31,空值,空值,M,是,25-29,3
嚴重特殊傳染性肺炎,2021,31,空值,空值,M,是,30-34,1
嚴重特殊傳染性肺炎,2021,31,空值,空值,M,是,35-39,6
嚴重特殊傳染性肺炎,2021,31,空值,空值,M,是,40-44,2
嚴重特殊傳染性肺炎,2021,31,空值,空值,M,是,45-49,4
嚴重特殊傳染性肺炎,2021,31,空值,空值,M,是,50-54,1
嚴重特殊傳染性肺炎,2021,31,空值,空值,M,是,60-64,1
嚴重特殊傳染性肺炎,2021,31,桃園市,桃園區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,31,桃園市,八德區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,31,桃園市,桃園區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,31,新北市,樹林區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,31,新北市,蘆洲區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,31,新北市,新莊區,F,否,30-34,2
嚴重特殊傳染性肺炎,2021,31,新北市,新莊區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,31,新北市,新莊區,F,否,40-44,2
嚴重特殊傳染性肺炎,2021,31,新北市,永和區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,31,新北市,板橋區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,31,新北市,永和區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,31,新北市,新莊區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,31,新北市,板橋區,F,否,70+,2
嚴重特殊傳染性肺炎,2021,31,新北市,三重區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,31,新北市,三重區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,31,新北市,五股區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,31,新北市,淡水區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,31,新北市,三重區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,31,新北市,新莊區,M,否,30-34,2
嚴重特殊傳染性肺炎,2021,31,新北市,三重區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,31,新北市,永和區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,31,新北市,三重區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,31,新北市,林口區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,31,新北市,新店區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,31,新北市,永和區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,31,新北市,板橋區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,31,新北市,新莊區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,31,新北市,板橋區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,31,新北市,新莊區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,31,新北市,貢寮區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,31,新北市,新莊區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,31,嘉義縣,鹿草鄉,F,否,0,1
嚴重特殊傳染性肺炎,2021,31,嘉義縣,鹿草鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2021,31,彰化縣,和美鎮,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,32,台北市,大安區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,32,台北市,萬華區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,32,台北市,大同區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,32,台北市,萬華區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,32,台北市,文山區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,32,台北市,大同區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,32,台北市,文山區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,32,台北市,士林區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,32,台北市,中山區,M,否,40-44,2
嚴重特殊傳染性肺炎,2021,32,台北市,南港區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,32,空值,空值,F,是,10-14,1
嚴重特殊傳染性肺炎,2021,32,空值,空值,F,是,15-19,1
嚴重特殊傳染性肺炎,2021,32,空值,空值,F,是,20-24,4
嚴重特殊傳染性肺炎,2021,32,空值,空值,F,是,25-29,5
嚴重特殊傳染性肺炎,2021,32,空值,空值,F,是,30-34,6
嚴重特殊傳染性肺炎,2021,32,空值,空值,F,是,35-39,2
嚴重特殊傳染性肺炎,2021,32,空值,空值,F,是,40-44,1
嚴重特殊傳染性肺炎,2021,32,空值,空值,F,是,45-49,2
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,20-24,1
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,25-29,3
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,30-34,2
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,35-39,1
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,40-44,4
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,45-49,2
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,50-54,1
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,55-59,2
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,60-64,1
嚴重特殊傳染性肺炎,2021,32,空值,空值,M,是,65-69,3
嚴重特殊傳染性肺炎,2021,32,桃園市,桃園區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,32,高雄市,岡山區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,32,高雄市,鳳山區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,32,高雄市,橋頭區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,32,基隆市,安樂區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,32,基隆市,安樂區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,32,新北市,永和區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021,32,新北市,樹林區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,32,新北市,新莊區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,32,新北市,永和區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,32,新北市,板橋區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,32,新北市,樹林區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,32,新北市,汐止區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,32,新北市,三重區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,32,新北市,三重區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,32,新北市,中和區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,32,新北市,新莊區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,32,新北市,永和區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,32,新北市,新莊區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,32,新北市,林口區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,32,新北市,樹林區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,33,台北市,大同區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,33,台北市,士林區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,33,台北市,萬華區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,33,台北市,文山區,F,否,70+,1
嚴重特殊傳染性肺炎,2021,33,台北市,大安區,M,否,2,1
嚴重特殊傳染性肺炎,2021,33,台北市,內湖區,M,否,2,1
嚴重特殊傳染性肺炎,2021,33,台北市,萬華區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,33,台北市,士林區,M,否,3,1
嚴重特殊傳染性肺炎,2021,33,台北市,文山區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,33,台北市,大安區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,33,空值,空值,F,是,10-14,1
嚴重特殊傳染性肺炎,2021,33,空值,空值,F,是,25-29,3
嚴重特殊傳染性肺炎,2021,33,空值,空值,F,是,30-34,2
嚴重特殊傳染性肺炎,2021,33,空值,空值,F,是,35-39,2
嚴重特殊傳染性肺炎,2021,33,空值,空值,F,是,40-44,4
嚴重特殊傳染性肺炎,2021,33,空值,空值,F,是,45-49,3
嚴重特殊傳染性肺炎,2021,33,空值,空值,F,是,50-54,2
嚴重特殊傳染性肺炎,2021,33,空值,空值,F,是,55-59,1
嚴重特殊傳染性肺炎,2021,33,空值,空值,F,是,65-69,1
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,10-14,1
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,15-19,3
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,20-24,4
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,25-29,4
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,30-34,2
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,35-39,3
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,4,1
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,40-44,5
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,45-49,2
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,50-54,1
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,55-59,3
嚴重特殊傳染性肺炎,2021,33,空值,空值,M,是,65-69,1
嚴重特殊傳染性肺炎,2021,33,桃園市,龍潭區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,33,雲林縣,北港鎮,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,33,新北市,蘆洲區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,33,新北市,板橋區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,33,新北市,三重區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,33,新北市,三重區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,33,新北市,中和區,F,否,70+,1
嚴重特殊傳染性肺炎,2021,33,新北市,板橋區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,33,新北市,五股區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,33,新北市,三重區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,33,新北市,新莊區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,33,新北市,新莊區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,33,新北市,新莊區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,33,新北市,三重區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,33,新北市,三重區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,33,新北市,新莊區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,33,彰化縣,福興鄉,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,34,台北市,文山區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,34,台北市,北投區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,34,空值,空值,F,是,15-19,2
嚴重特殊傳染性肺炎,2021,34,空值,空值,F,是,20-24,2
嚴重特殊傳染性肺炎,2021,34,空值,空值,F,是,25-29,4
嚴重特殊傳染性肺炎,2021,34,空值,空值,F,是,35-39,2
嚴重特殊傳染性肺炎,2021,34,空值,空值,F,是,40-44,1
嚴重特殊傳染性肺炎,2021,34,空值,空值,F,是,45-49,2
嚴重特殊傳染性肺炎,2021,34,空值,空值,F,是,55-59,2
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,15-19,1
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,25-29,3
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,30-34,1
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,40-44,4
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,45-49,5
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,50-54,1
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,55-59,4
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,5-9,1
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,60-64,1
嚴重特殊傳染性肺炎,2021,34,空值,空值,M,是,65-69,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,34,新北市,板橋區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,34,新北市,土城區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,34,新北市,板橋區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,34,新北市,板橋區,F,否,35-39,2
嚴重特殊傳染性肺炎,2021,34,新北市,板橋區,F,否,4,1
嚴重特殊傳染性肺炎,2021,34,新北市,永和區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,34,新北市,板橋區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,M,否,2,1
嚴重特殊傳染性肺炎,2021,34,新北市,板橋區,M,否,3,1
嚴重特殊傳染性肺炎,2021,34,新北市,新莊區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,34,新北市,板橋區,M,否,4,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,34,新北市,板橋區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,34,新北市,三峽區,M,否,5-9,1
嚴重特殊傳染性肺炎,2021,34,新北市,土城區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,34,新北市,土城區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,35,台北市,信義區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,35,台北市,中山區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,35,台北市,文山區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,35,台北市,中正區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,35,空值,空值,F,是,30-34,2
嚴重特殊傳染性肺炎,2021,35,空值,空值,F,是,35-39,1
嚴重特殊傳染性肺炎,2021,35,空值,空值,F,是,40-44,2
嚴重特殊傳染性肺炎,2021,35,空值,空值,F,是,50-54,2
嚴重特殊傳染性肺炎,2021,35,空值,空值,F,是,5-9,2
嚴重特殊傳染性肺炎,2021,35,空值,空值,F,是,60-64,1
嚴重特殊傳染性肺炎,2021,35,空值,空值,M,是,15-19,1
嚴重特殊傳染性肺炎,2021,35,空值,空值,M,是,20-24,2
嚴重特殊傳染性肺炎,2021,35,空值,空值,M,是,25-29,4
嚴重特殊傳染性肺炎,2021,35,空值,空值,M,是,30-34,1
嚴重特殊傳染性肺炎,2021,35,空值,空值,M,是,35-39,2
嚴重特殊傳染性肺炎,2021,35,空值,空值,M,是,40-44,1
嚴重特殊傳染性肺炎,2021,35,空值,空值,M,是,50-54,1
嚴重特殊傳染性肺炎,2021,35,空值,空值,M,是,55-59,1
嚴重特殊傳染性肺炎,2021,35,空值,空值,M,是,60-64,1
嚴重特殊傳染性肺炎,2021,35,桃園市,桃園區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,35,新北市,板橋區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,35,新北市,板橋區,F,否,3,1
嚴重特殊傳染性肺炎,2021,35,新北市,中和區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,35,新北市,板橋區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,35,新北市,板橋區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,35,新北市,永和區,F,否,70+,1
嚴重特殊傳染性肺炎,2021,35,新北市,板橋區,M,否,3,2
嚴重特殊傳染性肺炎,2021,35,新北市,土城區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,36,台北市,萬華區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,36,台北市,文山區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,36,台北市,中山區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,36,空值,空值,F,是,15-19,2
嚴重特殊傳染性肺炎,2021,36,空值,空值,F,是,20-24,2
嚴重特殊傳染性肺炎,2021,36,空值,空值,F,是,25-29,3
嚴重特殊傳染性肺炎,2021,36,空值,空值,F,是,35-39,3
嚴重特殊傳染性肺炎,2021,36,空值,空值,F,是,50-54,2
嚴重特殊傳染性肺炎,2021,36,空值,空值,F,是,60-64,1
嚴重特殊傳染性肺炎,2021,36,空值,空值,M,是,15-19,1
嚴重特殊傳染性肺炎,2021,36,空值,空值,M,是,20-24,4
嚴重特殊傳染性肺炎,2021,36,空值,空值,M,是,25-29,3
嚴重特殊傳染性肺炎,2021,36,空值,空值,M,是,30-34,5
嚴重特殊傳染性肺炎,2021,36,空值,空值,M,是,35-39,4
嚴重特殊傳染性肺炎,2021,36,空值,空值,M,是,40-44,1
嚴重特殊傳染性肺炎,2021,36,空值,空值,M,是,45-49,3
嚴重特殊傳染性肺炎,2021,36,空值,空值,M,是,55-59,3
嚴重特殊傳染性肺炎,2021,36,桃園市,大溪區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,36,桃園市,大溪區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,F,否,1,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,36,新北市,中和區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,36,新北市,中和區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,F,否,70+,1
嚴重特殊傳染性肺炎,2021,36,新北市,三重區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,36,新北市,三重區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,M,否,4,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,M,否,5-9,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,36,新北市,深坑區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,36,新北市,板橋區,M,否,70+,2
嚴重特殊傳染性肺炎,2021,37,台北市,萬華區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,37,台北市,萬華區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,37,台北市,大同區,F,否,70+,1
嚴重特殊傳染性肺炎,2021,37,空值,空值,F,是,10-14,1
嚴重特殊傳染性肺炎,2021,37,空值,空值,F,是,15-19,1
嚴重特殊傳染性肺炎,2021,37,空值,空值,F,是,20-24,3
嚴重特殊傳染性肺炎,2021,37,空值,空值,F,是,25-29,8
嚴重特殊傳染性肺炎,2021,37,空值,空值,F,是,30-34,2
嚴重特殊傳染性肺炎,2021,37,空值,空值,F,是,40-44,1
嚴重特殊傳染性肺炎,2021,37,空值,空值,F,是,55-59,1
嚴重特殊傳染性肺炎,2021,37,空值,空值,M,是,2,1
嚴重特殊傳染性肺炎,2021,37,空值,空值,M,是,20-24,5
嚴重特殊傳染性肺炎,2021,37,空值,空值,M,是,25-29,6
嚴重特殊傳染性肺炎,2021,37,空值,空值,M,是,30-34,2
嚴重特殊傳染性肺炎,2021,37,空值,空值,M,是,35-39,5
嚴重特殊傳染性肺炎,2021,37,空值,空值,M,是,40-44,3
嚴重特殊傳染性肺炎,2021,37,空值,空值,M,是,45-49,1
嚴重特殊傳染性肺炎,2021,37,空值,空值,M,是,55-59,1
嚴重特殊傳染性肺炎,2021,37,空值,空值,M,是,65-69,1
嚴重特殊傳染性肺炎,2021,37,桃園市,龜山區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,37,新北市,板橋區,F,否,2,1
嚴重特殊傳染性肺炎,2021,37,新北市,板橋區,F,否,70+,2
嚴重特殊傳染性肺炎,2021,37,新北市,板橋區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,38,台北市,北投區,M,否,1,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,F,是,15-19,4
嚴重特殊傳染性肺炎,2021,38,空值,空值,F,是,20-24,7
嚴重特殊傳染性肺炎,2021,38,空值,空值,F,是,25-29,2
嚴重特殊傳染性肺炎,2021,38,空值,空值,F,是,30-34,2
嚴重特殊傳染性肺炎,2021,38,空值,空值,F,是,35-39,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,F,是,40-44,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,F,是,50-54,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,F,是,5-9,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,20-24,6
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,25-29,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,3,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,30-34,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,35-39,5
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,40-44,2
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,45-49,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,55-59,2
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,5-9,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,60-64,1
嚴重特殊傳染性肺炎,2021,38,空值,空值,M,是,65-69,1
嚴重特殊傳染性肺炎,2021,38,新北市,板橋區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,38,新北市,中和區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,39,台北市,中正區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,39,空值,空值,F,是,10-14,1
嚴重特殊傳染性肺炎,2021,39,空值,空值,F,是,15-19,3
嚴重特殊傳染性肺炎,2021,39,空值,空值,F,是,20-24,2
嚴重特殊傳染性肺炎,2021,39,空值,空值,F,是,25-29,3
嚴重特殊傳染性肺炎,2021,39,空值,空值,F,是,30-34,5
嚴重特殊傳染性肺炎,2021,39,空值,空值,F,是,35-39,3
嚴重特殊傳染性肺炎,2021,39,空值,空值,F,是,40-44,1
嚴重特殊傳染性肺炎,2021,39,空值,空值,F,是,5-9,1
嚴重特殊傳染性肺炎,2021,39,空值,空值,M,是,15-19,2
嚴重特殊傳染性肺炎,2021,39,空值,空值,M,是,2,1
嚴重特殊傳染性肺炎,2021,39,空值,空值,M,是,20-24,3
嚴重特殊傳染性肺炎,2021,39,空值,空值,M,是,25-29,8
嚴重特殊傳染性肺炎,2021,39,空值,空值,M,是,30-34,3
